# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  103       3.153566003117e+03       8.624044774640e-01       0.000000000000e+00      -2.852159219940e+01       7.654261459993e-08       6.212840426321e-04      -2.036069561271e-06 
  104       3.190411133017e+03       8.771480679335e-01       0.000000000000e+00      -2.923963309307e+01       7.601002006817e-08       6.139288098759e-04      -2.032459906200e-06 
  105       3.227442396403e+03       8.916672254121e-01       0.000000000000e+00      -2.995550451879e+01       7.547526087790e-08       6.066925347295e-04      -2.029867527219e-06 
  106       3.264657378245e+03       9.059478932160e-01       0.000000000000e+00      -3.066863223417e+01       7.494102248057e-08       5.995871126777e-04      -2.028223345487e-06 
  107       3.302052760907e+03       9.199760344680e-01       0.000000000000e+00      -3.137843651923e+01       7.440963590500e-08       5.926215566472e-04      -2.027436757267e-06 
  108       3.339624289568e+03       9.337376403307e-01       0.000000000000e+00      -3.208433239631e+01       7.388302142425e-08       5.858017593528e-04      -2.027394325108e-06 
  109       3.377366737649e+03       9.472187382392e-01       0.000000000000e+00      -3.278572984997e+01       7.336262935410e-08       5.791302500358e-04      -2.027958441313e-06 
  110       3.415273872237e+03       9.604054001333e-01       0.000000000000e+00      -3.348203404697e+01       7.284937792802e-08       5.726059455936e-04      -2.028965963710e-06 
  111       3.453338419508e+03       9.732837506910e-01       0.000000000000e+00      -3.417264555616e+01       7.234358819347e-08       5.662238961019e-04      -2.030226823707e-06 
  112       3.491552030152e+03       9.858399755608e-01       0.000000000000e+00      -3.485696056843e+01       7.184491587427e-08       5.599750247291e-04      -2.031522606654e-06 
  113       3.529905244798e+03       9.980603295944e-01       0.000000000000e+00      -3.553437111661e+01       7.135228014391e-08       5.538458620426e-04      -2.032605104488e-06 
  114       3.568387459437e+03       1.009931145080e+00       0.000000000000e+00      -3.620426529541e+01       7.086378925458e-08       5.478182747068e-04      -2.033194840682e-06 
  115       3.606986890845e+03       1.021438839973e+00       0.000000000000e+00      -3.686602748138e+01       7.037666296680e-08       5.418691885738e-04      -2.032979567481e-06 
  116       3.645692114774e+03       1.032570291598e+00       0.000000000000e+00      -3.751904390188e+01       6.988825167899e-08       5.359774198273e-04      -2.031678486791e-06 
  117       3.684496966589e+03       1.043313991675e+00       0.000000000000e+00      -3.816271964027e+01       6.939955820810e-08       5.301462059588e-04      -2.029251608267e-06 
  118       3.723396174304e+03       1.053659047836e+00       0.000000000000e+00      -3.879646412087e+01       6.891241272838e-08       5.243842433973e-04      -2.025725609793e-06 
  119       3.762383818678e+03       1.063594842061e+00       0.000000000000e+00      -3.941968620917e+01       6.842841588462e-08       5.186988265607e-04      -2.021131575166e-06 
  120       3.801453312554e+03       1.073111042148e+00       0.000000000000e+00      -4.003179447902e+01       6.794890681928e-08       5.130957380778e-04      -2.015505156777e-06 
  121       3.840597380182e+03       1.082197613169e+00       0.000000000000e+00      -4.063219747989e+01       6.747492974575e-08       5.075791366428e-04      -2.008886740520e-06 
  122       3.879808036555e+03       1.090844828942e+00       0.000000000000e+00      -4.122030400409e+01       6.700719904272e-08       5.021514425002e-04      -2.001321612946e-06 
  123       3.919076566736e+03       1.099043283488e+00       0.000000000000e+00      -4.179552335397e+01       6.654606284444e-08       4.968132205621e-04      -1.992860130647e-06 
  124       3.958393505187e+03       1.106783902503e+00       0.000000000000e+00      -4.235726560915e+01       6.609146510183e-08       4.915630611554e-04      -1.983557891879e-06 
  125       3.997748615104e+03       1.114057954814e+00       0.000000000000e+00      -4.290494189376e+01       6.564290608940e-08       4.863974584025e-04      -1.973475910419e-06 
  126       4.037130867740e+03       1.120857063849e+00       0.000000000000e+00      -4.343796464363e+01       6.519940133286e-08       4.813106862317e-04      -1.962680791656e-06 
  127       4.076528421742e+03       1.127173219098e+00       0.000000000000e+00      -4.395574787354e+01       6.475943893230e-08       4.762946720196e-04      -1.951244910925e-06 
  128       4.115928602478e+03       1.132998787577e+00       0.000000000000e+00      -4.445770744445e+01       6.432093525590e-08       4.713388678655e-04      -1.939246594071e-06 
  129       4.155319077247e+03       1.138326832566e+00       0.000000000000e+00      -4.494326747278e+01       6.388196585358e-08       4.664338389403e-04      -1.926760896753e-06 
  130       4.194691570578e+03       1.143152084999e+00       0.000000000000e+00      -4.541187978572e+01       6.344324264711e-08       4.615829830202e-04      -1.913829822761e-06 
