# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
   73       1.943119773175e+03       3.676012188182e-01       1.706081268992e-03      -7.103038929967e+00       1.278855711114e-07       5.804157072041e-04      -2.031970645518e-06 
   74       1.968250584657e+03       3.814066230395e-01       1.753274632619e-03      -7.585360142166e+00       1.271734743341e-07       5.719688189589e-04      -2.169188541178e-06 
   75       1.993607339889e+03       3.954100556777e-01       1.801125770402e-03      -8.078962823641e+00       1.264577298742e-07       5.637465104671e-04      -2.291158607568e-06 
   76       2.019177407977e+03       4.096026972541e-01       1.849637804663e-03      -8.583640709062e+00       1.257258947105e-07       5.556842931751e-04      -2.385490229927e-06 
   77       2.044965851957e+03       4.239734489831e-01       1.898811718288e-03      -9.099125768901e+00       1.249828146709e-07       5.477918308137e-04      -2.451092288482e-06 
   78       2.070980943438e+03       4.385100845763e-01       1.948647902057e-03      -9.625120879937e+00       1.242368314242e-07       5.400929731955e-04      -2.490472538202e-06 
   79       2.097228883123e+03       4.531996550959e-01       1.999146708953e-03      -1.016131148942e+01       1.234941825967e-07       5.326027964808e-04      -2.506901689290e-06 
   80       2.123713673868e+03       4.680284757373e-01       2.050308452675e-03      -1.070736552195e+01       1.227585798967e-07       5.253266304724e-04      -2.504470073339e-06 
   81       2.150436993750e+03       4.829821126125e-01       2.102133406161e-03      -1.126293328634e+01       1.220307585349e-07       5.182590549115e-04      -2.488145836688e-06 
   82       2.177398069131e+03       4.980453695328e-01       2.154621800100e-03      -1.182764738251e+01       1.213079971974e-07       5.113828647755e-04      -2.463834660967e-06 
   83       2.204593547714e+03       5.132022747924e-01       2.207773821453e-03      -1.240112260835e+01       1.205836078311e-07       5.046680045777e-04      -2.438441010832e-06 
   84       2.232019749645e+03       5.284372447470e-01       2.261589701078e-03      -1.298296839077e+01       1.198501486033e-07       4.980830648991e-04      -2.418358691691e-06 
   85       2.259680127608e+03       5.437388251369e-01       2.316069996561e-03      -1.357282865059e+01       1.191115605624e-07       4.916355537839e-04      -2.404366631976e-06 
   86       2.287578816473e+03       5.590965486474e-01       2.371215353773e-03      -1.417034840642e+01       1.183740070377e-07       4.853395814134e-04      -2.395584499707e-06 
   87       2.315718279535e+03       5.744998197228e-01       2.427026421942e-03      -1.477516195369e+01       1.176422208783e-07       4.792036004003e-04      -2.390922108019e-06 
   88       2.344099221544e+03       5.899379211278e-01       2.483503853666e-03      -1.538689298200e+01       1.169192473415e-07       4.732298501180e-04      -2.389065273456e-06 
   89       2.372720501739e+03       6.054000205083e-01       2.540648304929e-03      -1.600515469254e+01       1.162061711633e-07       4.674137850594e-04      -2.388461325171e-06 
   90       2.401579046873e+03       6.208751769530e-01       2.598460435114e-03      -1.662954991543e+01       1.155018274391e-07       4.617434872274e-04      -2.387304265038e-06 
   91       2.430669764245e+03       6.363523475540e-01       2.656940907023e-03      -1.725967122705e+01       1.148024959461e-07       4.561990625548e-04      -2.383519578676e-06 
   92       2.459985454732e+03       6.518203939685e-01       2.716090386883e-03      -1.789510106747e+01       1.141015785338e-07       4.507520213547e-04      -2.374748697385e-06 
   93       2.489519124856e+03       6.672676633374e-01       2.775910236865e-03      -1.853540606430e+01       1.133923187836e-07       4.453749804395e-04      -2.358914767567e-06 
   94       2.519271509677e+03       6.826806446902e-01       2.836404711711e-03      -1.918011877298e+01       1.126776872105e-07       4.400747066136e-04      -2.336102293269e-06 
   95       2.549244525806e+03       6.980451216543e-01       2.897579094044e-03      -1.982875339443e+01       1.119628048984e-07       4.348653235448e-04      -2.307070566252e-06 
   96       2.579438919874e+03       7.133465808002e-01       2.959439040699e-03      -2.048081136120e+01       1.112520062995e-07       4.297583748279e-04      -2.272716074496e-06 
   97       2.609854214485e+03       7.285702123602e-01       3.021990592246e-03      -2.113578137530e+01       1.105487003791e-07       4.247625685148e-04      -2.234080196686e-06 
   98       2.640488654182e+03       7.437009109466e-01       3.085240182507e-03      -2.179313944601e+01       1.098552238754e-07       4.198835147809e-04      -2.192357059978e-06 
   99       2.671339151406e+03       7.587232762706e-01       3.149194648081e-03      -2.245234892775e+01       1.091726865068e-07       4.151234567290e-04      -2.148901561041e-06 
  100       2.702401232459e+03       7.736216138602e-01       3.213861237862e-03      -2.311286055793e+01       1.085008079549e-07       4.104809943286e-04      -2.105237550391e-06 
  101       2.733668983467e+03       7.883799357790e-01       3.279247622558e-03      -2.377411249474e+01       1.078377464567e-07       4.059508014930e-04      -2.063066179989e-06 
  102       2.765134996335e+03       8.029819613443e-01       3.345361904214e-03      -2.443553035505e+01       1.071799188357e-07       4.015233362917e-04      -2.024274414135e-06 
  103       2.796790314715e+03       8.174111178459e-01       3.412212625733e-03      -2.509652725220e+01       1.065218118027e-07       3.971845443006e-04      -1.990943703632e-06 
  104       2.828626319720e+03       8.316511979851e-01       3.479807975432e-03      -2.575652136637e+01       1.058580251281e-07       3.929207671146e-04      -1.964905629359e-06 
  105       2.860640793577e+03       8.456884317894e-01       3.548153257840e-03      -2.641499127714e+01       1.051904833803e-07       3.887352765897e-04      -1.946286236965e-06 
  106       2.892832578152e+03       8.595096972256e-01       3.617253097399e-03      -2.707142821090e+01       1.045227836507e-07       3.846345145291e-04      -1.934684097177e-06 
  107       2.925199676017e+03       8.731018963119e-01       3.687112213588e-03      -2.772531940352e+01       1.038580496182e-07       3.806230252387e-04      -1.929592073935e-06 
  108       2.957739217726e+03       8.864519630529e-01       3.757735421592e-03      -2.837614833089e+01       1.031988559161e-07       3.767033029647e-04      -1.930391302442e-06 
  109       2.990447429091e+03       8.995468713750e-01       3.829127632980e-03      -2.902339493940e+01       1.025471486396e-07       3.728756357545e-04      -1.936345044554e-06 
  110       3.023319598460e+03       9.123736430613e-01       3.901293856380e-03      -2.966653587645e+01       1.019041619207e-07       3.691379457445e-04      -1.946592421497e-06 
  111       3.056350043993e+03       9.249193556868e-01       3.974239198152e-03      -3.030504472098e+01       1.012703304952e-07       3.654856258718e-04      -1.960142023926e-06 
  112       3.089532080945e+03       9.371711505536e-01       4.047968863063e-03      -3.093839221393e+01       1.006451981892e-07       3.619113730117e-04      -1.975865399317e-06 
  113       3.122857988935e+03       9.491162406260e-01       4.122488154964e-03      -3.156604648879e+01       1.000273222480e-07       3.584050175400e-04      -1.992490416692e-06 
  114       3.156318979230e+03       9.607419184657e-01       4.197802477461e-03      -3.218747330206e+01       9.941417343646e-08       3.549533493207e-04      -2.008594508684e-06 
  115       3.189905162019e+03       9.720355641670e-01       4.273917334594e-03      -3.280213626380e+01       9.880203183340e-08       3.515399401189e-04      -2.022597790933e-06 
  116       3.223606919476e+03       9.829849334786e-01       4.350838299653e-03      -3.340949662916e+01       9.818735325254e-08       3.481498733544e-04      -2.033088184665e-06 
  117       3.257419284298e+03       9.935790449468e-01       4.428570915898e-03      -3.400901215154e+01       9.757149162516e-08       3.447853125316e-04      -2.039879679334e-06 
  118       3.291338034542e+03       1.003807416035e+00       4.507120784981e-03      -3.460013852219e+01       9.695691045104e-08       3.414524250347e-04      -2.043133474228e-06 
  119       3.325358315405e+03       1.013659802889e+00       4.586493598109e-03      -3.518233002088e+01       9.634576530035e-08       3.381566604346e-04      -2.043044255921e-06 
  120       3.359474618928e+03       1.023126210744e+00       4.666695136438e-03      -3.575503974247e+01       9.573986067735e-08       3.349026897648e-04      -2.039841816619e-06 
  121       3.393680763703e+03       1.032196904347e+00       4.747731271464e-03      -3.631771982357e+01       9.514060491831e-08       3.316943434582e-04      -2.033792701069e-06 
  122       3.427969874584e+03       1.040862418357e+00       4.829607965418e-03      -3.686982166918e+01       9.454896308964e-08       3.285345479445e-04      -2.025201882062e-06 
  123       3.462334362387e+03       1.049113567768e+00       4.912331271661e-03      -3.741079617925e+01       9.396540785233e-08       3.254252609107e-04      -2.014414464496e-06 
  124       3.496765903603e+03       1.056941458316e+00       4.995907335072e-03      -3.794009397537e+01       9.338986825868e-08       3.223674052213e-04      -2.001817418026e-06 
