# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  124       5.327403053086e-10       1.500436112724e-13      -5.868828977361e-12       4.829601652364e-16       3.723505437726e-12       2.179163302140e-12      -5.623902518661e-15 
  125       5.377941114979e-10       1.501238178420e-13      -5.911596859760e-12       4.913003614335e-16       3.642172382279e-12       2.135824748788e-12      -5.529582281009e-15 
  126       5.428355341421e-10       1.501222261445e-13      -5.951081861025e-12       4.997305294752e-16       3.563157897365e-12       2.093692721540e-12      -5.438153642917e-15 
  127       5.478624130714e-10       1.500390765318e-13      -5.987203560240e-12       5.082512049084e-16       3.486307705519e-12       2.052709011890e-12      -5.349777390118e-15 
  128       5.528724647091e-10       1.498747397763e-13      -6.019883069368e-12       5.168629212222e-16       3.411446889912e-12       2.012805896017e-12      -5.264610683587e-15 
  129       5.578634729111e-10       1.496297349347e-13      -6.049043730247e-12       5.255661993444e-16       3.338417579486e-12       1.973920312507e-12      -5.182744526749e-15 
  130       5.628338912741e-10       1.493047789308e-13      -6.074613154432e-12       5.343615152258e-16       3.267197732651e-12       1.936038655636e-12      -5.104008813066e-15 
  131       5.677823017655e-10       1.489007479787e-13      -6.096521530614e-12       5.432493283300e-16       3.197794507061e-12       1.899156472501e-12      -5.028145434755e-15 
  132       5.727072254452e-10       1.484186661475e-13      -6.114701081103e-12       5.522300913713e-16       3.130207025331e-12       1.863264357852e-12      -4.954868080163e-15 
  133       5.776071209715e-10       1.478597084003e-13      -6.129086131150e-12       5.613042500548e-16       3.064426151956e-12       1.828347821049e-12      -4.883861598413e-15 
  134       5.824803831064e-10       1.472252036335e-13      -6.139613178258e-12       5.704722428145e-16       3.000434270215e-12       1.794387153019e-12      -4.814781364059e-15 
  135       5.873253412213e-10       1.465166377154e-13      -6.146220961502e-12       5.797345005526e-16       2.938205059082e-12       1.761357293210e-12      -4.747252641738e-15 
  136       5.921402578023e-10       1.457356565258e-13      -6.148850530844e-12       5.890914463785e-16       2.877703270136e-12       1.729227696548e-12      -4.680869950818e-15 
  137       5.969233269558e-10       1.448840689946e-13      -6.147445316449e-12       5.985434953479e-16       2.818884504472e-12       1.697962200390e-12      -4.615196430054e-15 
  138       6.016726729140e-10       1.439638501414e-13      -6.141951198006e-12       6.080910542013e-16       2.761694989607e-12       1.667518891484e-12      -4.549763202235e-15 
  139       6.063863485403e-10       1.429771441141e-13      -6.132316574038e-12       6.177345211034e-16       2.706071356392e-12       1.637849972921e-12      -4.484068738840e-15 
  140       6.110623338349e-10       1.419262672283e-13      -6.118492431224e-12       6.274742853818e-16       2.651940415920e-12       1.608901631091e-12      -4.417578224684e-15 
  141       6.156985344403e-10       1.408137110062e-13      -6.100432413712e-12       6.373107272663e-16       2.599218936438e-12       1.580613902641e-12      -4.349722922576e-15 
  142       6.202927801468e-10       1.396421452160e-13      -6.078092892438e-12       6.472442176275e-16       2.547813420254e-12       1.552920541428e-12      -4.279899537964e-15 
  143       6.248428233977e-10       1.384144209104e-13      -6.051433034444e-12       6.572751177158e-16       2.497619880648e-12       1.525748885475e-12      -4.207469583590e-15 
  144       6.293465011111e-10       1.371335083656e-13      -6.020414703354e-12       6.674037198253e-16       2.448545662708e-12       1.499035589617e-12      -4.131909269541e-15 
  145       6.338022412780e-10       1.358022975841e-13      -5.985002003441e-12       6.776300632419e-16       2.400577801345e-12       1.472775852376e-12      -4.053277169141e-15 
  146       6.382086036994e-10       1.344237838098e-13      -5.945161822170e-12       6.879540995693e-16       2.353721009752e-12       1.446978811877e-12      -3.971791665524e-15 
  147       6.425641206040e-10       1.330011335034e-13      -5.900864062741e-12       6.983757495799e-16       2.307976145073e-12       1.421652074455e-12      -3.887684793979e-15 
  148       6.468672960926e-10       1.315376870078e-13      -5.852081712435e-12       7.088949026141e-16       2.263340111999e-12       1.396801672785e-12      -3.801202471691e-15 
  149       6.511166055818e-10       1.300369612131e-13      -5.798790910960e-12       7.195114159797e-16       2.219805766370e-12       1.372432024027e-12      -3.712604727482e-15 
  150       6.553104952485e-10       1.285026522211e-13      -5.740971018796e-12       7.302251143519e-16       2.177361818772e-12       1.348545887962e-12      -3.622165931549e-15 
  151       6.594473814738e-10       1.269386380106e-13      -5.678604685541e-12       7.410357891719e-16       2.135992738139e-12       1.325144325127e-12      -3.530175025207e-15 
  152       6.635256502871e-10       1.253489811023e-13      -5.611677918262e-12       7.519431980472e-16       2.095678655345e-12       1.302226654956e-12      -3.436935750625e-15 
  153       6.675436568099e-10       1.237379312235e-13      -5.540180149835e-12       7.629470641502e-16       2.056395266809e-12       1.279790413916e-12      -3.342766880569e-15 
  154       6.714997247007e-10       1.221099279734e-13      -5.464104307296e-12       7.740470756186e-16       2.018113738093e-12       1.257831313643e-12      -3.248002448140e-15 
  155       6.753921455982e-10       1.204696034878e-13      -5.383446880185e-12       7.852428849540e-16       1.980800607498e-12       1.236343199086e-12      -3.152991976516e-15 
  156       6.792191785660e-10       1.188217851041e-13      -5.298207988892e-12       7.965341084218e-16       1.944417689663e-12       1.215318006637e-12      -3.058100708690e-15 
  157       6.829790495362e-10       1.171714980262e-13      -5.208391453004e-12       8.079203254506e-16       1.908921979167e-12       1.194745722275e-12      -2.963709837211e-15 
  158       6.866699507540e-10       1.155239679895e-13      -5.114004859655e-12       8.194010780315e-16       1.874265554125e-12       1.174614339697e-12      -2.870216733924e-15 
  159       6.902900402215e-10       1.138846239260e-13      -5.015059631863e-12       8.309758701179e-16       1.840395479788e-12       1.154909818465e-12      -2.778035179709e-15 
  160       6.938374411418e-10       1.122591006289e-13      -4.911571096888e-12       8.426441670245e-16       1.807253712141e-12       1.135616042134e-12      -2.687595594223e-15 
  161       6.973103691392e-10       1.106530401668e-13      -4.803556718541e-12       8.544054019013e-16       1.774788986268e-12       1.116718462531e-12      -2.599262644609e-15 
  162       7.007075277308e-10       1.090714707966e-13      -4.691030474993e-12       8.662589970598e-16       1.742993865281e-12       1.098215482608e-12      -2.513079401365e-15 
  163       7.040277469274e-10       1.075193779634e-13      -4.574008112091e-12       8.782043433937e-16       1.711870798743e-12       1.080108004887e-12      -2.429000891240e-15 
  164       7.072698586355e-10       1.060019023373e-13      -4.452508994090e-12       8.902407929106e-16       1.681420391640e-12       1.062395811150e-12      -2.346974534182e-15 
  165       7.104326966885e-10       1.045243415516e-13      -4.326556163551e-12       9.023676581642e-16       1.651641363120e-12       1.045077537541e-12      -2.266939992947e-15 
  166       7.135150968791e-10       1.030921519424e-13      -4.196176401242e-12       9.145842116864e-16       1.622530505236e-12       1.028150649660e-12      -2.188829022711e-15 
