# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  148       6.100464314195e-10       1.403878627755e-13      -6.105237042676e-12       0.000000000000e+00       2.631517040174e-12       1.326764433635e-12      -3.997165958524e-15 
  149       6.144266534543e-10       1.393033935744e-13      -6.087092460767e-12       0.000000000000e+00       2.581073958004e-12       1.304546597649e-12      -3.925428349262e-15 
  150       6.187694583676e-10       1.381658133122e-13      -6.065093658413e-12       0.000000000000e+00       2.531888035138e-12       1.282826064103e-12      -3.854027872029e-15 
  151       6.230734275296e-10       1.369774475693e-13      -6.039206559833e-12       0.000000000000e+00       2.483941479069e-12       1.261595664016e-12      -3.782944406834e-15 
  152       6.273371046566e-10       1.357407649737e-13      -6.009399426899e-12       0.000000000000e+00       2.437211489394e-12       1.240846107418e-12      -3.712153230942e-15 
  153       6.315589950958e-10       1.344583794301e-13      -5.975642912442e-12       0.000000000000e+00       2.391670146452e-12       1.220565935792e-12      -3.641624913968e-15 
  154       6.357375651106e-10       1.331330523490e-13      -5.937910113575e-12       0.000000000000e+00       2.347284299961e-12       1.200741474512e-12      -3.571325212979e-15 
  155       6.398712411654e-10       1.317676948755e-13      -5.896176624999e-12       0.000000000000e+00       2.304015457665e-12       1.181356785283e-12      -3.501214967598e-15 
  156       6.439584092110e-10       1.303653701186e-13      -5.850420592321e-12       0.000000000000e+00       2.261819673967e-12       1.162393618577e-12      -3.431249995101e-15 
  157       6.479974139693e-10       1.289292953801e-13      -5.800622765368e-12       0.000000000000e+00       2.220647438569e-12       1.143831366076e-12      -3.361380985522e-15 
  158       6.519865582186e-10       1.274628443836e-13      -5.746766551497e-12       0.000000000000e+00       2.180443565115e-12       1.125647013110e-12      -3.291553396749e-15 
  159       6.559241020783e-10       1.259695495034e-13      -5.688838068912e-12       0.000000000000e+00       2.141147079826e-12       1.107815091091e-12      -3.221707349629e-15 
  160       6.598082622942e-10       1.244531039941e-13      -5.626826199980e-12       0.000000000000e+00       2.102691110144e-12       1.090307629960e-12      -3.151777523066e-15 
  161       6.636373333735e-10       1.229172539421e-13      -5.560721833462e-12       0.000000000000e+00       2.065016603837e-12       1.073100220498e-12      -3.081712570132e-15 
  162       6.674100645278e-10       1.213654587065e-13      -5.490515404005e-12       0.000000000000e+00       2.028115083512e-12       1.056190903599e-12      -3.011535516171e-15 
  163       6.711253148530e-10       1.198012045706e-13      -5.416199235941e-12       0.000000000000e+00       1.991989477771e-12       1.039582868307e-12      -2.941288526245e-15 
  164       6.747819343243e-10       1.182281140257e-13      -5.337768383981e-12       0.000000000000e+00       1.956640583449e-12       1.023278472879e-12      -2.871013849546e-15 
  165       6.783787636417e-10       1.166499474933e-13      -5.255220682799e-12       0.000000000000e+00       1.922067017884e-12       1.007279225339e-12      -2.800753804309e-15 
