# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   73       2.612720112023e-10       4.948734470590e-14      -9.478791846455e-13       2.276039421192e-16       2.344728531737e-11       2.862824670619e-12      -1.053095534673e-14 
   74       2.646282711459e-10       5.134784088859e-14      -1.012778908996e-12       2.339003914166e-16       2.269545365984e-11       2.784591863382e-12      -1.072322731097e-14 
   75       2.680148311416e-10       5.323305116305e-14      -1.079108217734e-12       2.402840958825e-16       2.197432941807e-11       2.709303241615e-12      -1.087596597858e-14 
   76       2.714310876668e-10       5.514125480585e-14      -1.146813151701e-12       2.467553812295e-16       2.128018513415e-11       2.636496954435e-12      -1.097408899027e-14 
   77       2.748779668962e-10       5.707122702752e-14      -1.215870688691e-12       2.533143818980e-16       2.061246394961e-11       2.566128221499e-12      -1.101683495711e-14 
   78       2.783565945279e-10       5.902185152673e-14      -1.286266584967e-12       2.599611830614e-16       1.997117454179e-11       2.498237226838e-12      -1.100770886461e-14 
   79       2.818678071933e-10       6.099198175847e-14      -1.357987485255e-12       2.666958716176e-16       1.935594508229e-11       2.432828856050e-12      -1.095088962800e-14 
   80       2.854121349043e-10       6.298044140763e-14      -1.431021018820e-12       2.735185362404e-16       1.876600575245e-11       2.369871002534e-12      -1.085125452317e-14 
   81       2.889897834997e-10       6.498602486275e-14      -1.505355895555e-12       2.804292674308e-16       1.820017125888e-11       2.309292873731e-12      -1.071440361757e-14 
   82       2.926006170919e-10       6.700749768964e-14      -1.580982002051e-12       2.874281575681e-16       1.765682334901e-11       2.250983297356e-12      -1.054668420121e-14 
   83       2.962441405143e-10       6.904359710507e-14      -1.657890497685e-12       2.945153009616e-16       1.713389332657e-11       2.194789027637e-12      -1.035521521754e-14 
   84       2.999197882263e-10       7.109297073751e-14      -1.736064457455e-12       3.016908011218e-16       1.662936493828e-11       2.140553583623e-12      -1.014692392935e-14 
   85       3.036278845117e-10       7.315398020729e-14      -1.815448807716e-12       3.089547938483e-16       1.614291712102e-11       2.088244872035e-12      -9.925418908694e-15 
   86       3.073688110181e-10       7.522486570126e-14      -1.895975559410e-12       3.163074280814e-16       1.567452279661e-11       2.037845714518e-12      -9.693641037556e-15 
   87       3.111427022312e-10       7.730380423530e-14      -1.977572756305e-12       3.237488591922e-16       1.522394410423e-11       1.989314199054e-12      -9.454812896434e-15 
   88       3.149494330719e-10       7.938890909078e-14      -2.060164412189e-12       3.312792491550e-16       1.479072366169e-11       1.942582667413e-12      -9.212446594168e-15 
   89       3.187886064938e-10       8.147822925110e-14      -2.143670448081e-12       3.388987667202e-16       1.437417582666e-11       1.897556702596e-12      -8.970351597789e-15 
   90       3.226595410805e-10       8.356974883807e-14      -2.228006629428e-12       3.466075875867e-16       1.397337795793e-11       1.854114116282e-12      -8.732642562365e-15 
   91       3.265612586431e-10       8.566138654848e-14      -2.313084503307e-12       3.544058945748e-16       1.358716167667e-11       1.812103936284e-12      -8.503747160847e-15 
   92       3.304924718171e-10       8.775099509051e-14      -2.398811335629e-12       3.622938777985e-16       1.321410412770e-11       1.771345393984e-12      -8.288413913910e-15 
   93       3.344519693386e-10       8.983644658406e-14      -2.485097653480e-12       3.702717979882e-16       1.285286560404e-11       1.731671929385e-12      -8.090758697875e-15 
   94       3.384398650949e-10       9.191590467820e-14      -2.571881306142e-12       3.783401869753e-16       1.250327948754e-11       1.693072976288e-12      -7.911223220043e-15 
   95       3.424565148734e-10       9.398759250875e-14      -2.659106923580e-12       3.864996778203e-16       1.216541084109e-11       1.655571728730e-12      -7.749171445910e-15 
   96       3.465021285719e-10       9.604971098928e-14      -2.746718674789e-12       3.947509453745e-16       1.183922072068e-11       1.619181634127e-12      -7.603804867653e-15 
   97       3.505767632538e-10       9.810043942761e-14      -2.834660309386e-12       4.030947073203e-16       1.152456219110e-11       1.583905998676e-12      -7.474157138066e-15 
   98       3.546803162051e-10       1.001379361423e-13      -2.922875199207e-12       4.115317252104e-16       1.122117634168e-11       1.549737592745e-12      -7.359088704495e-15 
   99       3.588125179903e-10       1.021603390790e-13      -3.011306379909e-12       4.200628055071e-16       1.092868830199e-11       1.516658256276e-12      -7.257281442777e-15 
  100       3.629729255084e-10       1.041657664274e-13      -3.099896592559e-12       4.286888006220e-16       1.064660325762e-11       1.484638504178e-12      -7.167233291176e-15 
  101       3.671609150494e-10       1.061523172370e-13      -3.188588325238e-12       4.374106099555e-16       1.037430246586e-11       1.453637131723e-12      -7.087252884321e-15 
  102       3.713756753505e-10       1.081180720342e-13      -3.277323854632e-12       4.462291809362e-16       1.011103927144e-11       1.423600819947e-12      -7.015454187139e-15 
  103       3.756162006522e-10       1.100610934385e-13      -3.366045287632e-12       4.551455100603e-16       9.855935122266e-12       1.394463741042e-12      -6.949751128799e-15 
  104       3.798815028145e-10       1.119794546269e-13      -3.454692491487e-12       4.641605657778e-16       9.608178742199e-12       1.366162980297e-12      -6.888210534864e-15 
  105       3.841712952544e-10       1.138713277781e-13      -3.543196476238e-12       4.732750430475e-16       9.367662872868e-12       1.338688024426e-12      -6.830176778700e-15 
  106       3.884853888835e-10       1.157349087805e-13      -3.631485191735e-12       4.824895774097e-16       9.134426518995e-12       1.312037253855e-12      -6.775289757458e-15 
  107       3.928234768162e-10       1.175683913633e-13      -3.719485577422e-12       4.918048203570e-16       8.908457741667e-12       1.286202505034e-12      -6.723138748964e-15 
  108       3.971851298332e-10       1.193699680183e-13      -3.807123580733e-12       5.012214395151e-16       8.689691906559e-12       1.261168849629e-12      -6.673260983000e-15 
  109       4.015697918453e-10       1.211378309227e-13      -3.894324175487e-12       5.107401188234e-16       8.478009932158e-12       1.236914373740e-12      -6.625140212585e-15 
  110       4.059767753564e-10       1.228701728616e-13      -3.981011380277e-12       5.203615587155e-16       8.273236537983e-12       1.213409957094e-12      -6.578205285254e-15 
  111       4.104052569272e-10       1.245651881506e-13      -4.067108276873e-12       5.300864763003e-16       8.075138492807e-12       1.190619052258e-12      -6.531828714335e-15 
  112       4.148542726387e-10       1.262210735583e-13      -4.152537028606e-12       5.399156055422e-16       7.883422862881e-12       1.168497463841e-12      -6.485325250235e-15 
  113       4.193227135556e-10       1.278360292283e-13      -4.237218898771e-12       5.498496974419e-16       7.697735260155e-12       1.146993127698e-12      -6.437950451717e-15 
  114       4.238093211897e-10       1.294082596027e-13      -4.321074269012e-12       5.598895202173e-16       7.517658090501e-12       1.126045890138e-12      -6.388899257177e-15 
  115       4.283126829635e-10       1.309359743436e-13      -4.404022657726e-12       5.700358594836e-16       7.342708801932e-12       1.105587287123e-12      -6.337304555931e-15 
  116       4.328314366726e-10       1.324174454525e-13      -4.485984450513e-12       5.802895072979e-16       7.172445686308e-12       1.085556245806e-12      -6.282443001892e-15 
  117       4.373649217747e-10       1.338511845332e-13      -4.566886290914e-12       5.906512273927e-16       7.006803622944e-12       1.065948826904e-12      -6.224383897233e-15 
  118       4.419125991347e-10       1.352357889130e-13      -4.646656382678e-12       6.011217860353e-16       6.845796055524e-12       1.046774143583e-12      -6.163416885044e-15 
  119       4.464738464514e-10       1.365698887793e-13      -4.725222869514e-12       6.117019628666e-16       6.689410298991e-12       1.028038901132e-12      -6.099852165266e-15 
  120       4.510479555692e-10       1.378521485982e-13      -4.802513868617e-12       6.223925509840e-16       6.537606738734e-12       1.009747316943e-12      -6.034020898353e-15 
  121       4.556341297890e-10       1.390812685347e-13      -4.878457504206e-12       6.331943570233e-16       6.390318029765e-12       9.919010404978e-13      -5.966275608926e-15 
  122       4.602314811799e-10       1.402559858715e-13      -4.952981941048e-12       6.441082012410e-16       6.247448295903e-12       9.744990733557e-13      -5.896990589447e-15 
  123       4.648390278906e-10       1.413750764286e-13      -5.026015417997e-12       6.551349175962e-16       6.108872328955e-12       9.575376891376e-13      -5.826562303870e-15 
  124       4.694556914604e-10       1.424373559825e-13      -5.097486281523e-12       6.662753538332e-16       5.974434787895e-12       9.410103535122e-13      -5.755409791310e-15 
  125       4.740802941310e-10       1.434416816861e-13      -5.167323019240e-12       6.775303715634e-16       5.843949398049e-12       9.249076441821e-13      -5.683975069703e-15 
  126       4.787115561579e-10       1.443869534874e-13      -5.235454293445e-12       6.889008463476e-16       5.717198150273e-12       9.092171708693e-13      -5.612723539467e-15 
  127       4.833480931214e-10       1.452721155492e-13      -5.301808974643e-12       7.003876677781e-16       5.593930500136e-12       8.939234953011e-13      -5.542144387165e-15 
  128       4.879884132381e-10       1.460961576686e-13      -5.366316175083e-12       7.119917395609e-16       5.473862567100e-12       8.790080511962e-13      -5.472750989167e-15 
  129       4.926310677961e-10       1.468581547374e-13      -5.428905781171e-12       7.237139720317e-16       5.356738147362e-12       8.644529540340e-13      -5.404968596659e-15 
  130       4.972751268293e-10       1.475573870029e-13      -5.489510045543e-12       7.355552586014e-16       5.242521020811e-12       8.502530728477e-13      -5.338782602738e-15 
  131       5.019197507868e-10       1.481932357439e-13      -5.548062233825e-12       7.475164968694e-16       5.131222325203e-12       8.364051376763e-13      -5.274052273012e-15 
  132       5.065640405100e-10       1.487651480866e-13      -5.604496178142e-12       7.595985959869e-16       5.022840278585e-12       8.229039168222e-13      -5.210619606515e-15 
  133       5.112070356391e-10       1.492726386965e-13      -5.658746314221e-12       7.718024766843e-16       4.917359820794e-12       8.097421646711e-13      -5.148308932799e-15 
  134       5.158477130211e-10       1.497152914699e-13      -5.710747718487e-12       7.841290712993e-16       4.814752254954e-12       7.969105695111e-13      -5.086926509019e-15 
  135       5.204849851158e-10       1.500927612255e-13      -5.760436145173e-12       7.965793238053e-16       4.714974888972e-12       7.843977013530e-13      -5.026260117022e-15 
  136       5.251176984038e-10       1.504047753958e-13      -5.807748063413e-12       8.091541898391e-16       4.617970677036e-12       7.721899597498e-13      -4.966078660440e-15 
  137       5.297446317927e-10       1.506511357192e-13      -5.852620694350e-12       8.218546367291e-16       4.523667861114e-12       7.602715216160e-13      -4.906131761771e-15 
  138       5.343644950252e-10       1.508317199309e-13      -5.894992048234e-12       8.346816435232e-16       4.431979612449e-12       7.486242890480e-13      -4.846149359474e-15 
  139       5.389759270851e-10       1.509464834551e-13      -5.934800961524e-12       8.476362010171e-16       4.342803673055e-12       7.372278371432e-13      -4.785841305054e-15 
  140       5.435774946053e-10       1.509954610961e-13      -5.971987133990e-12       8.607193117820e-16       4.256021997220e-12       7.260593618200e-13      -4.724896960151e-15 
  141       5.481676902741e-10       1.509787687304e-13      -6.006491165815e-12       8.739319901931e-16       4.171500392997e-12       7.150936276371e-13      -4.662984793630e-15 
  142       5.527449312430e-10       1.508966049977e-13      -6.038254594696e-12       8.872752624571e-16       4.089088163705e-12       7.043029156139e-13      -4.599751978666e-15 
  143       5.573075575331e-10       1.507492529930e-13      -6.067219932945e-12       9.007501666408e-16       4.008617749424e-12       6.936569710496e-13      -4.534823989837e-15 
  144       5.618539663148e-10       1.505370943992e-13      -6.093331289723e-12       9.143576677667e-16       3.929939857578e-12       6.831300522484e-13      -4.467900844086e-15 
  145       5.663830330281e-10       1.502606498858e-13      -6.116536228550e-12       9.280983936097e-16       3.853033514910e-12       6.727229700462e-13      -4.399057367655e-15 
  146       5.708937289443e-10       1.499205459269e-13      -6.136784164302e-12       9.419728727857e-16       3.777906234172e-12       6.624431320087e-13      -4.328471903343e-15 
