# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  115       3.183982373339e+03       9.751261101856e-01       4.244300555882e-03      -3.276883657424e+01       9.796003473364e-08       3.482967557833e-04      -1.997520945521e-06 
  116       3.217571896880e+03       9.861574982899e-01       4.320647270224e-03      -3.337865312750e+01       9.735270130722e-08       3.449562636553e-04      -1.997375251093e-06 
  117       3.251270361606e+03       9.968333340832e-01       4.397798706882e-03      -3.398057588831e+01       9.674416868305e-08       3.416376091904e-04      -1.995902727646e-06 
  118       3.285073816708e+03       1.007143171983e+00       4.475760575877e-03      -3.457407113916e+01       9.613687591679e-08       3.383474532922e-04      -1.993171033062e-06 
  119       3.318977698377e+03       1.017076811266e+00       4.554538687071e-03      -3.515860476565e+01       9.553295716659e-08       3.350918227178e-04      -1.989257719380e-06 
  120       3.352976809928e+03       1.026624306636e+00       4.634138950788e-03      -3.573364250713e+01       9.493419897583e-08       3.318760534769e-04      -1.984250647401e-06 
  121       3.387065301941e+03       1.035775978804e+00       4.714567378432e-03      -3.629865020740e+01       9.434199560903e-08       3.287047329664e-04      -1.978248407917e-06 
  122       3.421236652388e+03       1.044522425059e+00       4.795830083103e-03      -3.685309406531e+01       9.375730240735e-08       3.255816408417e-04      -1.971360749589e-06 
  123       3.455483646766e+03       1.052854529842e+00       4.877933280213e-03      -3.739644088542e+01       9.318058712991e-08       3.225096886237e-04      -1.963709013441e-06 
  124       3.489798358234e+03       1.060763475320e+00       4.960883288108e-03      -3.792815832870e+01       9.261177924750e-08       3.194908580422e-04      -1.955426574003e-06 
  125       3.524172127738e+03       1.068240751962e+00       5.044686528681e-03      -3.844771516314e+01       9.205021715478e-08       3.165261381155e-04      -1.946659287076e-06 
  126       3.558595544151e+03       1.075278169108e+00       5.129349527990e-03      -3.895458151439e+01       9.149459326762e-08       3.136154609659e-04      -1.937565944140e-06 
  127       3.593058424401e+03       1.081867865549e+00       5.214878916879e-03      -3.944822911648e+01       9.094289697171e-08       3.107576363714e-04      -1.928318733389e-06 
  128       3.627549793603e+03       1.088002320094e+00       5.301281431591e-03      -3.992813156240e+01       9.039235538888e-08       3.079502850538e-04      -1.919103707402e-06 
  129       3.662058977510e+03       1.093674645459e+00       5.388563856454e-03      -4.039376800241e+01       8.984040864625e-08       3.051909679021e-04      -1.910081309669e-06 
  130       3.696579057537e+03       1.098879483899e+00       5.476732843516e-03      -4.084463416522e+01       8.928801549713e-08       3.024809319269e-04      -1.901259551308e-06 
  131       3.731103758975e+03       1.103612230264e+00       5.565795074196e-03      -4.128023302512e+01       8.873695106047e-08       2.998218511060e-04      -1.892600896561e-06 
  132       3.765626360862e+03       1.107868769977e+00       5.655757315645e-03      -4.170007173540e+01       8.818881027707e-08       2.972146381312e-04      -1.884060011521e-06 
  133       3.800139684070e+03       1.111645491634e+00       5.746626420955e-03      -4.210366190365e+01       8.764498455840e-08       2.946593978715e-04      -1.875583380925e-06 
  134       3.834636079405e+03       1.114939299605e+00       5.838409329354e-03      -4.249051986708e+01       8.710663747139e-08       2.921553799689e-04      -1.867108918327e-06 
  135       3.869107415689e+03       1.117747626638e+00       5.931113066414e-03      -4.286016696786e+01       8.657467944402e-08       2.897009305671e-04      -1.858565569674e-06 
