# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  143       3.391431665111e+03       1.057624647842e+00       0.000000000000e+00      -3.901529642587e+01       1.153788210099e-07       2.003474421647e-04      -1.744638506427e-06 
  144       3.418945266401e+03       1.054911966723e+00       0.000000000000e+00      -3.915905073202e+01       1.148066577675e-07       1.989833632337e-04      -1.731874597110e-06 
  145       3.446366572852e+03       1.051739816769e+00       0.000000000000e+00      -3.928254733534e+01       1.142329666843e-07       1.976529617579e-04      -1.719213889953e-06 
  146       3.473689012189e+03       1.048114754793e+00       0.000000000000e+00      -3.938545433937e+01       1.136593607940e-07       1.963564736659e-04      -1.706639881561e-06 
  147       3.500905741831e+03       1.044044101660e+00       0.000000000000e+00      -3.946744989734e+01       1.130873193973e-07       1.950937627764e-04      -1.694131878084e-06 
  148       3.528009643019e+03       1.039535956018e+00       0.000000000000e+00      -3.952822250725e+01       1.125181719372e-07       1.938643014993e-04      -1.681664800941e-06 
  149       3.554993314960e+03       1.034599208017e+00       0.000000000000e+00      -3.956747130701e+01       1.119530812704e-07       1.926671512205e-04      -1.669208989472e-06 
  150       3.581849068951e+03       1.029243553042e+00       0.000000000000e+00      -3.958490636952e+01       1.113930263279e-07       1.915009423704e-04      -1.656730000515e-06 
  151       3.608568922522e+03       1.023479505436e+00       0.000000000000e+00      -3.958024899778e+01       1.108387841553e-07       1.903638541749e-04      -1.644188404911e-06 
  152       3.635144593562e+03       1.017318412226e+00       0.000000000000e+00      -3.955323201998e+01       1.102909113241e-07       1.892535940908e-04      -1.631539580937e-06 
  153       3.661567494461e+03       1.010772466853e+00       0.000000000000e+00      -3.950360008464e+01       1.097497247069e-07       1.881673769231e-04      -1.618733504670e-06 
  154       3.687828726238e+03       1.003854722891e+00       0.000000000000e+00      -3.943110995568e+01       1.092152816059e-07       1.871019036272e-04      -1.605714537266e-06 
  155       3.713919072677e+03       9.965791077817e-01       0.000000000000e+00      -3.933553080755e+01       1.086873592281e-07       1.860533397932e-04      -1.592421209179e-06 
  156       3.739828994462e+03       9.889604365553e-01       0.000000000000e+00      -3.921664452033e+01       1.081654334980e-07       1.850172938141e-04      -1.578786001304e-06 
  157       3.765548623311e+03       9.810144255586e-01       0.000000000000e+00      -3.907424597479e+01       1.076486571982e-07       1.839887947369e-04      -1.564735123040e-06 
