# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  154       6.836794810211e+03       1.375151055180e+00       2.123567799880e-03      -6.685156194530e+01       3.100129911054e-08       1.862284767441e-04      -1.586031936049e-06 
  155       6.889337858893e+03       1.373826069886e+00       2.153359855783e-03      -6.709371185583e+01       3.068242112319e-08       1.852475448186e-04      -1.576551304646e-06 
  156       6.941642972355e+03       1.371994967901e+00       2.183485177559e-03      -6.730994515931e+01       3.036900511239e-08       1.842776266368e-04      -1.566814920097e-06 
  157       6.993697400265e+03       1.369660994431e+00       2.213948523926e-03      -6.749983501047e+01       3.006062118652e-08       1.833142201756e-04      -1.556723615405e-06 
  158       7.045488017719e+03       1.366827988198e+00       2.244754723725e-03      -6.766296330946e+01       2.975668146372e-08       1.823522668683e-04      -1.546169782138e-06 
  159       7.097001318342e+03       1.363500391808e+00       2.275908676270e-03      -6.779892095935e+01       2.945642980174e-08       1.813861303850e-04      -1.535037082016e-06 
  160       7.148223407399e+03       1.359683262125e+00       2.307415351698e-03      -6.790730812360e+01       2.915893122539e-08       1.804095751179e-04      -1.523200154659e-06 
  161       7.199140836860e+03       1.355382272724e+00       2.339279503964e-03      -6.798773668940e+01       2.886335535254e-08       1.794172358143e-04      -1.510552350607e-06 
  162       7.249743208058e+03       1.350603699741e+00       2.371504780597e-03      -6.803983736204e+01       2.856990697888e-08       1.784092928177e-04      -1.497093709829e-06 
  163       7.300020787089e+03       1.345354454586e+00       2.404094534521e-03      -6.806325369291e+01       2.827903836553e-08       1.773873749318e-04      -1.482854080587e-06 
  164       7.349963680558e+03       1.339642101996e+00       2.437052103350e-03      -6.805764019552e+01       2.799116575233e-08       1.763531208444e-04      -1.467866203010e-06 
  165       7.399561832561e+03       1.333474870365e+00       2.470380808421e-03      -6.802266261311e+01       2.770666574940e-08       1.753081772282e-04      -1.452165794208e-06 
  166       7.448805021663e+03       1.326861662079e+00       2.504083953815e-03      -6.795799818631e+01       2.742587161082e-08       1.742541968000e-04      -1.435791634362e-06 
  167       7.497682857882e+03       1.319812063850e+00       2.538164825387e-03      -6.786333592067e+01       2.714906938909e-08       1.731928363390e-04      -1.418785653782e-06 
  168       7.546184779667e+03       1.312336357050e+00       2.572626689786e-03      -6.773837685438e+01       2.687649396868e-08       1.721257546639e-04      -1.401193020942e-06 
  169       7.594300050881e+03       1.304445528044e+00       2.607472793490e-03      -6.758283432580e+01       2.660832497743e-08       1.710546105686e-04      -1.383062231475e-06 
  170       7.642017757781e+03       1.296151278521e+00       2.642706361824e-03      -6.739643424116e+01       2.634468257414e-08       1.699810607175e-04      -1.364445198150e-06 
  171       7.689326805998e+03       1.287466035831e+00       2.678330597989e-03      -6.717891534208e+01       2.608562311105e-08       1.689067574988e-04      -1.345397341811e-06 
  172       7.736215917519e+03       1.278402963319e+00       2.714348682091e-03      -6.693002947330e+01       2.583113466956e-08       1.678333468375e-04      -1.325977683296e-06 
