# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  118       2.735741816622e+03       9.943128605005e-01       7.047576290292e-03      -3.081626793013e+01       1.250225543834e-07       3.215121662492e-04      -2.058185342567e-06 
  119       2.763184885724e+03       1.002500760040e+00       7.172609229875e-03      -3.131386963662e+01       1.243801432815e-07       3.186653464300e-04      -2.041574719644e-06 
  120       2.790722795063e+03       1.010254943035e+00       7.298947232017e-03      -3.180073500235e+01       1.237421050441e-07       3.158621730690e-04      -2.026742747952e-06 
  121       2.818349949575e+03       1.017567445687e+00       7.426597606530e-03      -3.227636364420e+01       1.231101327741e-07       3.131052969486e-04      -2.013571188513e-06 
  122       2.846060063722e+03       1.024430722708e+00       7.555567709705e-03      -3.274025822439e+01       1.224853931206e-07       3.103964370485e-04      -2.001915104046e-06 
  123       2.873846141567e+03       1.030837660702e+00       7.685864943350e-03      -3.319192475489e+01       1.218684674161e-07       3.077363167173e-04      -1.991601499010e-06 
  124       2.901700456841e+03       1.036781591557e+00       7.817496753811e-03      -3.363087290196e+01       1.212592903279e-07       3.051245985415e-04      -1.982427934962e-06 
  125       2.929614533016e+03       1.042256305825e+00       7.950470631007e-03      -3.405661629066e+01       1.206570859813e-07       3.025598179129e-04      -1.974161121270e-06 
  126       2.957579123374e+03       1.047256066117e+00       8.084794107451e-03      -3.446867280930e+01       1.200603015145e-07       3.000393152924e-04      -1.966535481154e-06 
  127       2.985584191075e+03       1.051775620484e+00       8.220474757282e-03      -3.486656491396e+01       1.194665380233e-07       2.975591671723e-04      -1.959251693062e-06 
  128       3.013618889232e+03       1.055810215807e+00       8.357520195296e-03      -3.524981993300e+01       1.188724788567e-07       2.951141157364e-04      -1.951975207389e-06 
  129       3.041672726026e+03       1.059355801010e+00       8.495938099810e-03      -3.561796954399e+01       1.182750650889e-07       2.926992484619e-04      -1.944400338608e-06 
  130       3.069739246902e+03       1.062409633476e+00       8.635736286176e-03      -3.597054749306e+01       1.176754804488e-07       2.903155059841e-04      -1.936457784766e-06 
  131       3.097812720535e+03       1.064969764762e+00       8.776922639536e-03      -3.630709219965e+01       1.170758931157e-07       2.879649435375e-04      -1.928138349291e-06 
  132       3.125886978649e+03       1.067034871341e+00       8.919505090911e-03      -3.662714785723e+01       1.164782539091e-07       2.856490222289e-04      -1.919430181701e-06 
  133       3.153955404570e+03       1.068604269340e+00       9.063491616394e-03      -3.693026473187e+01       1.158842677404e-07       2.833685709408e-04      -1.910318622736e-06 
  134       3.182010921779e+03       1.069677929291e+00       9.208890236354e-03      -3.721599946083e+01       1.152953638796e-07       2.811237475125e-04      -1.900786046584e-06 
  135       3.210045982453e+03       1.070256490872e+00       9.355709014634e-03      -3.748391535113e+01       1.147126650191e-07       2.789139992005e-04      -1.890811700191e-06 
  136       3.238052556026e+03       1.070341277657e+00       9.503956057748e-03      -3.773358267810e+01       1.141369551174e-07       2.767380224155e-04      -1.880371539656e-06 
  137       3.266022117731e+03       1.069934311857e+00       9.653639514080e-03      -3.796457898399e+01       1.135686460011e-07       2.745937217393e-04      -1.869438063710e-06 
  138       3.293945637154e+03       1.069038329069e+00       9.804767573085e-03      -3.817648937652e+01       1.130077427103e-07       2.724781682192e-04      -1.857980144282e-06 
  139       3.321813566783e+03       1.067656793017e+00       9.957348464486e-03      -3.836890682744e+01       1.124538075658e-07       2.703875569403e-04      -1.845962854151e-06 
  140       3.349615830558e+03       1.065793910301e+00       1.011139045747e-02      -3.854143247114e+01       1.119059229412e-07       2.683171638765e-04      -1.833347291685e-06 
  141       3.377341812421e+03       1.063454645141e+00       1.026690185990e-02      -3.869367590319e+01       1.113626527214e-07       2.662613020201e-04      -1.820090402661e-06 
  142       3.404980344867e+03       1.060644734124e+00       1.042389101749e-02      -3.882525547894e+01       1.108220024273e-07       2.642132767888e-04      -1.806144799174e-06 
  143       3.432519697494e+03       1.057370700944e+00       1.058236631303e-02      -3.893579861206e+01       1.102813779910e-07       2.621653407111e-04      -1.791458575631e-06 
  144       3.459948571638e+03       1.053639875785e+00       1.074233521134e-02      -3.902494629397e+01       1.097384463945e-07       2.601107696338e-04      -1.775989277652e-06 
  145       3.487259218986e+03       1.049460424471e+00       1.090380128986e-02      -3.909236652394e+01       1.091940035025e-07       2.580505376245e-04      -1.759748547160e-06 
  146       3.514444610082e+03       1.044841350232e+00       1.106676691241e-02      -3.913774277671e+01       1.086495868765e-07       2.559875404753e-04      -1.742763715853e-06 
  147       3.541497450231e+03       1.039792503968e+00       1.123123415095e-02      -3.916077022060e+01       1.081066067172e-07       2.539245492630e-04      -1.725064280866e-06 
  148       3.568410173831e+03       1.034324599028e+00       1.139720477924e-02      -3.916115604027e+01       1.075663304970e-07       2.518641990301e-04      -1.706681957007e-06 
  149       3.595174938704e+03       1.028449225974e+00       1.156468026661e-02      -3.913861975959e+01       1.070298670181e-07       2.498089772494e-04      -1.687650729476e-06 
  150       3.621783620433e+03       1.022178867359e+00       1.173366177160e-02      -3.909289356445e+01       1.064981498866e-07       2.477612120735e-04      -1.668006907029e-06 
