# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  148       4.010162762638e-10       1.213724869874e-13      -3.910119664966e-12       1.619188887807e-15       7.983996991173e-12      -1.036144349908e-12      -3.754363533310e-15 
  149       4.043194277233e-10       1.226413153882e-13      -3.973259880372e-12       1.641713706806e-15       7.836676290579e-12      -1.012042216137e-12      -3.715320003487e-15 
  150       4.076345014825e-10       1.238892857264e-13      -4.036037990635e-12       1.664423421499e-15       7.692918339182e-12      -9.885645205457e-13      -3.681682061385e-15 
  151       4.109612209336e-10       1.251157263938e-13      -4.098424484647e-12       1.687318021664e-15       7.552674494728e-12      -9.657062416716e-13      -3.652977214078e-15 
  152       4.142992734804e-10       1.263199702851e-13      -4.160389719987e-12       1.710397454386e-15       7.415881766435e-12      -9.434601649935e-13      -3.628697331630e-15 
  153       4.176483096651e-10       1.275013550627e-13      -4.221903929416e-12       1.733661623174e-15       7.282462494566e-12      -9.218168333248e-13      -3.608297995822e-15 
  154       4.210079422937e-10       1.286592234217e-13      -4.282937227375e-12       1.757110387080e-15       7.152324029993e-12      -9.007644972076e-13      -3.591197848876e-15 
  155       4.243777455628e-10       1.297929233546e-13      -4.343459616477e-12       1.780743559813e-15       7.025358413765e-12      -8.802890653068e-13      -3.576777942187e-15 
  156       4.277572541853e-10       1.309018084163e-13      -4.403440994002e-12       1.804560908856e-15       6.901442056677e-12      -8.603740548034e-13      -3.564381085046e-15 
  157       4.311459625165e-10       1.319852379888e-13      -4.462851158399e-12       1.828562154585e-15       6.780435418836e-12      -8.410005417894e-13      -3.553311193368e-15 
  158       4.345433236806e-10       1.330425775463e-13      -4.521659815771e-12       1.852746969386e-15       6.662182689228e-12      -8.221471116609e-13      -3.542832638419e-15 
  159       4.379487486964e-10       1.340731989197e-13      -4.579836586380e-12       1.877114976768e-15       6.546511465288e-12      -8.037898095123e-13      -3.532169595544e-15 
  160       4.413616056040e-10       1.350764805621e-13      -4.637351011137e-12       1.901665750486e-15       6.433232432467e-12      -7.859020905304e-13      -3.520505392893e-15 
  161       4.447812986850e-10       1.360518234279e-13      -4.694172739349e-12       1.926399116922e-15       6.322178574299e-12      -7.684598704363e-13      -3.507139476088e-15 
  162       4.482075158327e-10       1.369986996345e-13      -4.750272096984e-12       1.951316094154e-15       6.213327371970e-12      -7.514572828606e-13      -3.491975268474e-15 
  163       4.516400014895e-10       1.379166086302e-13      -4.805619581305e-12       1.976418034633e-15       6.106688849096e-12      -7.348922271176e-13      -3.475074409817e-15 
  164       4.550784780186e-10       1.388050623009e-13      -4.860185691413e-12       2.001706329889e-15       6.002266875696e-12      -7.187613675509e-13      -3.456503093920e-15 
  165       4.585226451981e-10       1.396635853060e-13      -4.913940935575e-12       2.027182411045e-15       5.900059029631e-12      -7.030601073928e-13      -3.436332142527e-15 
  166       4.619721797160e-10       1.404917154158e-13      -4.966855838556e-12       2.052847749327e-15       5.800056458048e-12      -6.877825626224e-13      -3.414637079218e-15 
  167       4.654267346649e-10       1.412890038481e-13      -5.018900948941e-12       2.078703856579e-15       5.702243738824e-12      -6.729215358244e-13      -3.391498203308e-15 
  168       4.688859390366e-10       1.420550156044e-13      -5.070046846474e-12       2.104752285773e-15       5.606598742006e-12      -6.584684900477e-13      -3.367000663744e-15 
