# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   99       3.414982663154e-10       9.566208425454e-14      -2.742441326405e-12       4.307399570206e-16       1.167186070700e-11       1.461904423884e-12      -8.312356895430e-15 
  100       3.453895389125e-10       9.761754668627e-14      -2.827054259946e-12       4.395666358284e-16       1.137192323129e-11       1.432583741606e-12      -8.133363691458e-15 
  101       3.493077178788e-10       9.955942759728e-14      -2.911918497752e-12       4.484899960715e-16       1.108235719934e-11       1.404155427492e-12      -7.966110247285e-15 
  102       3.532517532234e-10       1.014857833877e-13      -2.996951894372e-12       4.575110444994e-16       1.080237135263e-11       1.376531859044e-12      -7.807895650391e-15 
  103       3.572203793884e-10       1.033946351451e-13      -3.082069641396e-12       4.666308446903e-16       1.053103444761e-11       1.349610970730e-12      -7.655739667933e-15 
  104       3.612124041114e-10       1.052840381245e-13      -3.167189461232e-12       4.758504216160e-16       1.026748659207e-11       1.323300102216e-12      -7.507011001359e-15 
  105       3.652276354885e-10       1.071523006647e-13      -3.252248037093e-12       4.851704579720e-16       1.001161487878e-11       1.297592146786e-12      -7.361424764719e-15 
  106       3.692660668499e-10       1.089977951668e-13      -3.337186769835e-12       4.945915589606e-16       9.763461558831e-12       1.272498928256e-12      -7.219302191871e-15 
  107       3.733275874987e-10       1.108188922054e-13      -3.421946793206e-12       5.041143454920e-16       9.523014786502e-12       1.248027672180e-12      -7.080958556057e-15 
  108       3.774119785240e-10       1.126139613900e-13      -3.506469008134e-12       5.137394543691e-16       9.290206757962e-12       1.224180838685e-12      -6.946702699361e-15 
  109       3.815189086123e-10       1.143813722267e-13      -3.590694117007e-12       5.234675384726e-16       9.064911850037e-12       1.200955955319e-12      -6.816836562156e-15 
  110       3.856479298605e-10       1.161194949799e-13      -3.674562657965e-12       5.332992669457e-16       8.846944758956e-12       1.178345449886e-12      -6.691654712557e-15 
  111       3.897984735880e-10       1.178267015335e-13      -3.758015039177e-12       5.432353253790e-16       8.636058639101e-12       1.156336483290e-12      -6.571443875874e-15 
  112       3.939698461489e-10       1.195013662530e-13      -3.840991573132e-12       5.532764159953e-16       8.431943241759e-12       1.134910782378e-12      -6.456482464059e-15 
  113       3.981612247446e-10       1.211418668465e-13      -3.923432510924e-12       5.634232578349e-16       8.234223053867e-12       1.114044472776e-12      -6.347040105166e-15 
  114       4.023716532357e-10       1.227465852269e-13      -4.005278076533e-12       5.736765869401e-16       8.042455436764e-12       1.093707911736e-12      -6.243377172793e-15 
  115       4.066000379549e-10       1.243139083731e-13      -4.086468501112e-12       5.840371565400e-16       7.856128764942e-12       1.073865520975e-12      -6.145744315540e-15 
  116       4.108453107310e-10       1.258422579384e-13      -4.166942874790e-12       5.945057218638e-16       7.674774739158e-12       1.054484627432e-12      -6.054304513850e-15 
  117       4.151069494013e-10       1.273301813188e-13      -4.246635470400e-12       6.050829920876e-16       7.498324796460e-12       1.035563562352e-12      -5.968889505755e-15 
  118       4.193845130149e-10       1.287762733265e-13      -4.325479035087e-12       6.157696728654e-16       7.326793739455e-12       1.017106680521e-12      -5.889212725626e-15 
  119       4.236774776027e-10       1.301791495372e-13      -4.403405956368e-12       6.265664812262e-16       7.160168596762e-12       9.991155714758e-13      -5.814942984017e-15 
  120       4.279852334689e-10       1.315374474059e-13      -4.480348285961e-12       6.374741456235e-16       6.998407771260e-12       9.815889719892e-13      -5.745703312132e-15 
  121       4.323070824809e-10       1.328498273827e-13      -4.556237763618e-12       6.484934059842e-16       6.841440188342e-12       9.645226785549e-13      -5.681069806276e-15 
  122       4.366422353608e-10       1.341149740286e-13      -4.631005840953e-12       6.596250137572e-16       6.689164444156e-12       9.479094598756e-13      -5.620570472321e-15 
  123       4.409898089759e-10       1.353315971313e-13      -4.704583705270e-12       6.708697319629e-16       6.541447953862e-12       9.317389693500e-13      -5.563684070162e-15 
  124       4.453488236295e-10       1.364984328204e-13      -4.776902303398e-12       6.822283352420e-16       6.398126099873e-12       9.159976575592e-13      -5.509838958178e-15 
  125       4.497182003514e-10       1.376142446842e-13      -4.847892365514e-12       6.937016099041e-16       6.259001380110e-12       9.006686847534e-13      -5.458411937689e-15 
  126       4.540967581892e-10       1.386778248845e-13      -4.917484428979e-12       7.052903539774e-16       6.123842556248e-12       8.857318333393e-13      -5.408727097421e-15 
  127       4.584832114985e-10       1.396879952727e-13      -4.985608862164e-12       7.169953772569e-16       5.992383801964e-12       8.711634203661e-13      -5.360054657958e-15 
  128       4.628761672342e-10       1.406436085057e-13      -5.052195888282e-12       7.288175013539e-16       5.864323851189e-12       8.569362100130e-13      -5.311609816207e-15 
  129       4.672742812818e-10       1.415435957356e-13      -5.117176826061e-12       7.407575761228e-16       5.739390833730e-12       8.430253077619e-13      -5.262700128859e-15 
  130       4.716767525969e-10       1.423871132235e-13      -5.180487915035e-12       7.528165308752e-16       5.617546632928e-12       8.294267598574e-13      -5.213188397298e-15 
  131       4.760828784061e-10       1.431734139930e-13      -5.242066956880e-12       7.649953289026e-16       5.498803441014e-12       8.161408383472e-13      -5.163078614377e-15 
  132       4.804918984693e-10       1.439018041324e-13      -5.301852168403e-12       7.772949517669e-16       5.383159703328e-12       8.031661980232e-13      -5.112371885483e-15 
  133       4.849029935085e-10       1.445716442439e-13      -5.359782214075e-12       7.897163994662e-16       5.270599736607e-12       7.904998317115e-13      -5.061066335886e-15 
  134       4.893152836369e-10       1.451823508926e-13      -5.415796238576e-12       8.022606906014e-16       5.161093347263e-12       7.781370255618e-13      -5.009157018089e-15 
  135       4.937278267874e-10       1.457333980553e-13      -5.469833899325e-12       8.149288625420e-16       5.054595449672e-12       7.660713143373e-13      -4.956635819181e-15 
  136       4.981396171414e-10       1.462243185699e-13      -5.521835399019e-12       8.277219715924e-16       4.951045684457e-12       7.542944367037e-13      -4.903491368184e-15 
  137       5.025495835578e-10       1.466547055841e-13      -5.571741518173e-12       8.406410931582e-16       4.850368036766e-12       7.427962905193e-13      -4.849708943403e-15 
  138       5.069565880019e-10       1.470242140048e-13      -5.619493647655e-12       8.536873219121e-16       4.752470454566e-12       7.315648881243e-13      -4.795270379783e-15 
  139       5.113594239737e-10       1.473325619466e-13      -5.665033821220e-12       8.668617719604e-16       4.657244466915e-12       7.205863116304e-13      -4.740153976249e-15 
  140       5.157568149372e-10       1.475795321812e-13      -5.708304748055e-12       8.801655770088e-16       4.564564802254e-12       7.098446682104e-13      -4.684334403066e-15 
  141       5.201474127491e-10       1.477649735863e-13      -5.749249845309e-12       8.935998905289e-16       4.474289006688e-12       6.993220453879e-13      -4.627782609183e-15 
  142       5.245297960875e-10       1.478888025948e-13      -5.787813270632e-12       9.071658859243e-16       4.386257062270e-12       6.889984663265e-13      -4.570465729587e-15 
  143       5.289024688807e-10       1.479510046434e-13      -5.823939954714e-12       9.208647566965e-16       4.300291005283e-12       6.788518451199e-13      -4.512346992651e-15 
  144       5.332639874079e-10       1.479516516793e-13      -5.857576027659e-12       9.346976099823e-16       4.216232287059e-12       6.688629236678e-13      -4.453405008396e-15 
  145       5.376133590408e-10       1.478909535640e-13      -5.888670076796e-12       9.486651349851e-16       4.134058813473e-12       6.590307252367e-13      -4.393693972006e-15 
  146       5.419496800087e-10       1.477692145153e-13      -5.917172075298e-12       9.627679020192e-16       4.053778772063e-12       6.493585465134e-13      -4.333289247082e-15 
  147       5.462720094324e-10       1.475868190327e-13      -5.943033033977e-12       9.770064657604e-16       3.975393762256e-12       6.398490968836e-13      -4.272268536255e-15 
  148       5.505793684921e-10       1.473442334387e-13      -5.966205036079e-12       9.913813647999e-16       3.898898630558e-12       6.305044823511e-13      -4.210711899922e-15 
  149       5.548707395964e-10       1.470420074201e-13      -5.986641272086e-12       1.005893121198e-15       3.824281305749e-12       6.213261894575e-13      -4.148701774977e-15 
  150       5.591450655501e-10       1.466807755695e-13      -6.004296074519e-12       1.020542240035e-15       3.751522634083e-12       6.123150692010e-13      -4.086322993553e-15 
  151       5.634012487224e-10       1.462612589261e-13      -6.019124952736e-12       1.035329208969e-15       3.680596214475e-12       6.034713209563e-13      -4.023662801749e-15 
  152       5.676381502156e-10       1.457842665177e-13      -6.031084627734e-12       1.050254497785e-15       3.611468233701e-12       5.947944763941e-13      -3.960810878371e-15 
  153       5.718545890333e-10       1.452506969015e-13      -6.040133066948e-12       1.065318557950e-15       3.544097301594e-12       5.862833833998e-13      -3.897859353665e-15 
  154       5.760493412482e-10       1.446615397055e-13      -6.046229519054e-12       1.080521822168e-15       3.478434286233e-12       5.779361899934e-13      -3.834902828050e-15 
  155       5.802211391713e-10       1.440178771700e-13      -6.049334548768e-12       1.095864703930e-15       3.414422149142e-12       5.697503282488e-13      -3.772038390854e-15 
  156       5.843686705194e-10       1.433208856886e-13      -6.049410071645e-12       1.111347597070e-15       3.351995780485e-12       5.617224982133e-13      -3.709365639051e-15 
  157       5.884905775838e-10       1.425718373499e-13      -6.046419388883e-12       1.126970875317e-15       3.291081834259e-12       5.538486518264e-13      -3.646986695994e-15 
  158       5.925854563984e-10       1.417721014784e-13      -6.040327222123e-12       1.142734891849e-15       3.231598563490e-12       5.461239768401e-13      -3.585006230149e-15 
  159       5.966518559084e-10       1.409231461760e-13      -6.031099748245e-12       1.158639978845e-15       3.173455655426e-12       5.385428807374e-13      -3.523531473831e-15 
  160       6.006882771381e-10       1.400265398634e-13      -6.018704634176e-12       1.174686447042e-15       3.116554066734e-12       5.310989746522e-13      -3.462672241940e-15 
  161       6.046932803051e-10       1.390839231070e-13      -6.003111135530e-12       1.190874585074e-15       3.060806342785e-12       5.237865084732e-13      -3.402520179112e-15 
  162       6.086658185539e-10       1.380969180654e-13      -5.984290329288e-12       1.207204658383e-15       3.006199940812e-12       5.166048525338e-13      -3.343084399456e-15 
  163       6.126049322829e-10       1.370672139436e-13      -5.962214968304e-12       1.223676909359e-15       2.952739217686e-12       5.095543833621e-13      -3.284350164575e-15 
  164       6.165096435213e-10       1.359965973801e-13      -5.936859454123e-12       1.240291557097e-15       2.900425379478e-12       5.026350588137e-13      -3.226299067033e-15 
  165       6.203789555932e-10       1.348869538519e-13      -5.908199872072e-12       1.257048796950e-15       2.849256410898e-12       4.958464086669e-13      -3.168908953519e-15 
  166       6.242118527834e-10       1.337402690786e-13      -5.876214026362e-12       1.273948800081e-15       2.799227004730e-12       4.891875252193e-13      -3.112153848019e-15 
  167       6.280073000018e-10       1.325586304274e-13      -5.840881475177e-12       1.290991713017e-15       2.750328491276e-12       4.826570538838e-13      -3.056003874979e-15 
  168       6.317642424483e-10       1.313442283175e-13      -5.802183565768e-12       1.308177657197e-15       2.702548767797e-12       4.762531837846e-13      -3.000425182475e-15 
  169       6.354816052784e-10       1.300993576246e-13      -5.760103469551e-12       1.325506728530e-15       2.655872227946e-12       4.699736383535e-13      -2.945379865379e-15 
  170       6.391582932672e-10       1.288264190857e-13      -5.714626217197e-12       1.342978996942e-15       2.610279691214e-12       4.638156659257e-13      -2.890825888528e-15 
