# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3500, i.e. number of multipoles equal to 3499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  155       4.232325591628e-10       1.284841689050e-13      -4.360820528525e-12       0.000000000000e+00       7.025378157995e-12      -8.803085057220e-13      -3.576744917924e-15 
  156       4.266145663789e-10       1.295789991958e-13      -4.421505186891e-12       0.000000000000e+00       6.901461434937e-12      -8.603932404457e-13      -3.564347087399e-15 
  157       4.300062424799e-10       1.306480572201e-13      -4.481632363015e-12       0.000000000000e+00       6.780454439137e-12      -8.410194628550e-13      -3.553276363623e-15 
  158       4.334070640902e-10       1.316906771399e-13      -4.541171705463e-12       0.000000000000e+00       6.662201359589e-12      -8.221657579843e-13      -3.542797179445e-15 
  159       4.368164665290e-10       1.327061982620e-13      -4.600092768094e-12       0.000000000000e+00       6.546529793710e-12      -8.038081705519e-13      -3.532133774686e-15 
  160       4.402338429484e-10       1.336939652854e-13      -4.658365016407e-12       0.000000000000e+00       6.433250426908e-12      -7.859201553540e-13      -3.520469544914e-15 
  161       4.436586195441e-10       1.346533485547e-13      -4.715958009404e-12       0.000000000000e+00       6.322196242666e-12      -7.684776279388e-13      -3.507103989761e-15 
  162       4.470904904722e-10       1.355838063127e-13      -4.772841949880e-12       0.000000000000e+00       6.213344722161e-12      -7.514747227026e-13      -3.491940522414e-15 
  163       4.505292021559e-10       1.364848284526e-13      -4.828987195167e-12       0.000000000000e+00       6.106705888998e-12      -7.349093400060e-13      -3.475040754645e-15 
  164       4.539744785724e-10       1.373559173448e-13      -4.884364093121e-12       0.000000000000e+00       6.002283613157e-12      -7.187781452948e-13      -3.456470850390e-15 
  165       4.574260207407e-10       1.381965881770e-13      -4.938942989279e-12       0.000000000000e+00       5.900075472443e-12      -7.030765429596e-13      -3.436301599621e-15 
  166       4.608835062095e-10       1.390063692944e-13      -4.992694234028e-12       0.000000000000e+00       5.800072613921e-12      -6.877986501945e-13      -3.414608492204e-15 
  167       4.643465885449e-10       1.397848025393e-13      -5.045588189767e-12       0.000000000000e+00       5.702259615364e-12      -6.729372708574e-13      -3.391471791774e-15 
  168       4.678148968183e-10       1.405314435913e-13      -5.097595238066e-12       0.000000000000e+00       5.606614346691e-12      -6.584838693289e-13      -3.366976609598e-15 
