# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
 2786       4.199131741177e+01       1.261169761218e+00       0.000000000000e+00      -7.688382696538e-01       5.798836206411e-10       1.139700916239e-07       9.099351725835e-09 
 2787       4.179376514818e+01       1.265143968553e+00       0.000000000000e+00      -7.544081387385e-01       5.792572219062e-10       1.135318653310e-07       9.276712924543e-09 
 2788       4.159653663783e+01       1.269193697129e+00       0.000000000000e+00      -7.405484651672e-01       5.786315239816e-10       1.130878290773e-07       9.450556200201e-09 
 2789       4.139966879625e+01       1.273315584354e+00       0.000000000000e+00      -7.272594979205e-01       5.780065258797e-10       1.126374778163e-07       9.620425602548e-09 
 2790       4.120319864239e+01       1.277506257660e+00       0.000000000000e+00      -7.145414839867e-01       5.773822265745e-10       1.121803043764e-07       9.785863253690e-09 
 2791       4.100716329872e+01       1.281762334485e+00       0.000000000000e+00      -7.023946683592e-01       5.767586250013e-10       1.117157994573e-07       9.946409344663e-09 
 2792       4.081159999134e+01       1.286080422273e+00       0.000000000000e+00      -6.908192940336e-01       5.761357200567e-10       1.112434516258e-07       1.010160213200e-08 
 2793       4.061654605005e+01       1.290457118461e+00       0.000000000000e+00      -6.798156020056e-01       5.755135105986e-10       1.107627473123e-07       1.025097793429e-08 
 2794       4.042203890844e+01       1.294889010466e+00       0.000000000000e+00      -6.693838312678e-01       5.748919954455e-10       1.102731708070e-07       1.039407112874e-08 
 2795       4.022811610400e+01       1.299372675686e+00       0.000000000000e+00      -6.595242188076e-01       5.742711733770e-10       1.097742042558e-07       1.053041414773e-08 
 2796       4.003481527820e+01       1.303904681479e+00       0.000000000000e+00      -6.502369996045e-01       5.736510431333e-10       1.092653276570e-07       1.065953747536e-08 
 2797       3.984217417659e+01       1.308481585164e+00       0.000000000000e+00      -6.415224066272e-01       5.730316034150e-10       1.087460188572e-07       1.078096964399e-08 
 2798       3.965023064887e+01       1.313099934006e+00       0.000000000000e+00      -6.333806708313e-01       5.724128528832e-10       1.082157535473e-07       1.089423723085e-08 
 2799       3.945902264901e+01       1.317756265210e+00       0.000000000000e+00      -6.258120211566e-01       5.717947901592e-10       1.076740052591e-07       1.099886485450e-08 
 2800       3.926858823533e+01       1.322447105908e+00       0.000000000000e+00      -6.188166845245e-01       5.711774138244e-10       1.071202453615e-07       1.109437517144e-08 
 2801       3.907896557059e+01       1.327168973157e+00       0.000000000000e+00      -6.123948858353e-01       5.705607224200e-10       1.065539430562e-07       1.118028887260e-08 
 2802       3.889019292207e+01       1.331918373921e+00       0.000000000000e+00      -6.065468479658e-01       5.699447144472e-10       1.059745653744e-07       1.125612467995e-08 
 2803       3.870230866169e+01       1.336691805071e+00       0.000000000000e+00      -6.012727917665e-01       5.693293883668e-10       1.053815771728e-07       1.132139934295e-08 
 2804       3.851535126608e+01       1.341485753368e+00       0.000000000000e+00      -5.965729360592e-01       5.687147425988e-10       1.047744411296e-07       1.137562763514e-08 
 2805       3.832935931669e+01       1.346296695460e+00       0.000000000000e+00      -5.924474976342e-01       5.681007755230e-10       1.041526177411e-07       1.141832235068e-08 
 2806       3.814436813108e+01       1.351121242520e+00       0.000000000000e+00      -5.888955468582e-01       5.674874857362e-10       1.035158007930e-07       1.144916907331e-08 
 2807       3.796039963750e+01       1.355956575014e+00       0.000000000000e+00      -5.859115679784e-01       5.668748728306e-10       1.028646257980e-07       1.146855198555e-08 
 2808       3.777747244767e+01       1.360800010186e+00       0.000000000000e+00      -5.834888808605e-01       5.662629366234e-10       1.021999670952e-07       1.147703216771e-08 
 2809       3.759560522078e+01       1.365648857605e+00       0.000000000000e+00      -5.816207837279e-01       5.656516768994e-10       1.015227028845e-07       1.147517320335e-08 
 2810       3.741481666355e+01       1.370500419159e+00       0.000000000000e+00      -5.803005531414e-01       5.650410934110e-10       1.008337152337e-07       1.146354118378e-08 
 2811       3.723512553023e+01       1.375351989050e+00       0.000000000000e+00      -5.795214439796e-01       5.644311858781e-10       1.001338900852e-07       1.144270471256e-08 
 2812       3.705655062270e+01       1.380200853783e+00       0.000000000000e+00      -5.792766894183e-01       5.638219539875e-10       9.942411726323e-08       1.141323491009e-08 
 2813       3.687911079045e+01       1.385044292162e+00       0.000000000000e+00      -5.795595009108e-01       5.632133973933e-10       9.870529048051e-08       1.137570541804e-08 
 2814       3.670282493068e+01       1.389879575285e+00       0.000000000000e+00      -5.803630681680e-01       5.626055157167e-10       9.797830734547e-08       1.133069240398e-08 
 2815       3.652771198828e+01       1.394703966532e+00       0.000000000000e+00      -5.816805591379e-01       5.619983085457e-10       9.724406936910e-08       1.127877456585e-08 
 2816       3.635379095591e+01       1.399514721563e+00       0.000000000000e+00      -5.835051199860e-01       5.613917754347e-10       9.650348197196e-08       1.122053313653e-08 
 2817       3.618108087405e+01       1.404309088308e+00       0.000000000000e+00      -5.858298750750e-01       5.607859159053e-10       9.575745449113e-08       1.115655188837e-08 
