# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  121       3.379190621685e+03       1.028752867595e+00       4.747206809921e-03      -3.613364615629e+01       9.537204455632e-08       3.187404395287e-04      -1.991885894182e-06 
  122       3.413350021620e+03       1.037484683250e+00       4.829042819075e-03      -3.668628044139e+01       9.477984764866e-08       3.157724652760e-04      -1.984072244718e-06 
  123       3.447585271263e+03       1.045806100354e+00       4.911724264314e-03      -3.722793320438e+01       9.419574695531e-08       3.128579968399e-04      -1.974724930768e-06 
  124       3.481888464627e+03       1.053708209597e+00       4.995257346157e-03      -3.775806709757e+01       9.361967067666e-08       3.099972789555e-04      -1.964136493069e-06 
  125       3.516250967958e+03       1.061182397747e+00       5.079648361580e-03      -3.827614527908e+01       9.305094887307e-08       3.071894200589e-04      -1.952630938061e-06 
  126       3.550663399994e+03       1.068220357957e+00       5.164903704506e-03      -3.878163164980e+01       9.248825791187e-08       3.044323229823e-04      -1.940565000769e-06 
  127       3.585115612230e+03       1.074814100070e+00       5.251029866288e-03      -3.927399109029e+01       9.192956274025e-08       3.017226143105e-04      -1.928329427572e-06 
  128       3.619596669178e+03       1.080955960924e+00       5.338033436195e-03      -3.975268969774e+01       9.137205695021e-08       2.990555723993e-04      -1.916350278848e-06 
  129       3.654095933579e+03       1.086638926315e+00       5.425921104752e-03      -4.021720035895e+01       9.081314966651e-08       2.964267310144e-04      -1.905001679839e-06 
  130       3.688606498544e+03       1.091857614936e+00       5.514699673162e-03      -4.066701965737e+01       9.025381053887e-08       2.938371487522e-04      -1.894324905921e-06 
  131       3.723122096375e+03       1.096607422359e+00       5.604376045842e-03      -4.110165327717e+01       8.969583530492e-08       2.912888665836e-04      -1.884265648877e-06 
  132       3.757636015651e+03       1.100884231454e+00       5.694957228154e-03      -4.152061110582e+01       8.914083738348e-08       2.887832666170e-04      -1.874757999263e-06 
  133       3.792141089401e+03       1.104684424930e+00       5.786450326915e-03      -4.192340750927e+01       8.859022425073e-08       2.863210305347e-04      -1.865723888352e-06 
  134       3.826629683271e+03       1.108004897868e+00       5.878862550897e-03      -4.230956160700e+01       8.804517284098e-08       2.839020972460e-04      -1.857072520589e-06 
  135       3.861093683691e+03       1.110843070254e+00       5.972201211337e-03      -4.267859754715e+01       8.750660395695e-08       2.815256197587e-04      -1.848699796556e-06 
  136       3.895524486049e+03       1.113196899519e+00       6.066473722439e-03      -4.303004478168e+01       8.697515567424e-08       2.791899212669e-04      -1.840487726466e-06 
  137       3.929912982853e+03       1.115064893067e+00       6.161687601882e-03      -4.336343834143e+01       8.645115572474e-08       2.768924504568e-04      -1.832303834153e-06 
  138       3.964249551907e+03       1.116446120817e+00       6.257850471323e-03      -4.367831911126e+01       8.593459284384e-08       2.746297360297e-04      -1.824000551595e-06 
  139       3.998524044473e+03       1.117340227732e+00       6.354970056904e-03      -4.397423410516e+01       8.542508706611e-08       2.723973404420e-04      -1.815414603936e-06 
  140       4.032725773445e+03       1.117747446358e+00       6.453054189757e-03      -4.425073674140e+01       8.492185895428e-08       2.701898128632e-04      -1.806366385035e-06 
  141       4.066843501517e+03       1.117668609356e+00       6.552110806509e-03      -4.450738711757e+01       8.442369774627e-08       2.680006413506e-04      -1.796659323524e-06 
  142       4.100865429349e+03       1.117105162041e+00       6.652147949788e-03      -4.474375228578e+01       8.392892840506e-08       2.658222042418e-04      -1.786079239379e-06 
  143       4.134779183738e+03       1.116059174910e+00       6.753173768727e-03      -4.495940652773e+01       8.343537755604e-08       2.636457207641e-04      -1.774393691011e-06 
  144       4.168572824918e+03       1.114533444536e+00       6.855195797575e-03      -4.515393573777e+01       8.294108804306e-08       2.614636288819e-04      -1.761404364534e-06 
  145       4.202238005342e+03       1.112531780967e+00       6.958218710308e-03      -4.532695047829e+01       8.244669960111e-08       2.592772244716e-04      -1.747114429457e-06 
  146       4.235767101275e+03       1.110058772621e+00       7.062246344580e-03      -4.547807474041e+01       8.195346751509e-08       2.570900551187e-04      -1.731584643783e-06 
  147       4.269152215701e+03       1.107119713401e+00       7.167282400134e-03      -4.560694224765e+01       8.146254143862e-08       2.549055814484e-04      -1.714882711355e-06 
  148       4.302385172354e+03       1.103720615740e+00       7.273330435156e-03      -4.571319675472e+01       8.097495284354e-08       2.527271668439e-04      -1.697083521525e-06 
